"nct_id"
"NCT00001272"
"NCT00001272"
"NCT00001276"
"NCT00001277"
"NCT00001295"
"NCT00001295"
"NCT00001296"
"NCT00001296"
"NCT00001296"
"NCT00001300"
"NCT00001301"
"NCT00001301"
"NCT00001302"
"NCT00001328"
"NCT00001332"
"NCT00001332"
"NCT00001333"
"NCT00001333"
"NCT00001335"
"NCT00001335"
"NCT00001335"
"NCT00001336"
"NCT00001337"
"NCT00001337"
"NCT00001338"
"NCT00001338"
"NCT00001339"
"NCT00001339"
"NCT00001377"
"NCT00001377"
"NCT00001378"
"NCT00001378"
"NCT00001379"
"NCT00001379"
"NCT00001381"
"NCT00001381"
"NCT00001382"
"NCT00001382"
"NCT00001383"
"NCT00001383"
"NCT00001384"
"NCT00001384"
"NCT00001384"
"NCT00001385"
"NCT00001385"
"NCT00001387"
"NCT00001394"
"NCT00001394"
"NCT00001404"
"NCT00001417"
"NCT00001422"
"NCT00001424"
"NCT00001424"
"NCT00001426"
"NCT00001426"
"NCT00001426"
"NCT00001427"
"NCT00001427"
"NCT00001428"
"NCT00001428"
"NCT00001430"
"NCT00001430"
"NCT00001431"
"NCT00001431"
"NCT00001431"
"NCT00001432"
"NCT00001436"
"NCT00001436"
"NCT00001436"
"NCT00001439"
"NCT00001439"
"NCT00001440"
"NCT00001440"
"NCT00001442"
"NCT00001442"
"NCT00001444"
"NCT00001444"
"NCT00001446"
"NCT00001446"
"NCT00001446"
"NCT00001449"
"NCT00001449"
"NCT00001450"
"NCT00001450"
"NCT00001452"
"NCT00001468"
"NCT00001469"
"NCT00001469"
"NCT00001493"
"NCT00001496"
"NCT00001496"
"NCT00001498"
"NCT00001498"
"NCT00001498"
"NCT00001499"
"NCT00001499"
"NCT00001499"
"NCT00001500"
"NCT00001502"
"NCT00001503"
"NCT00001503"
"NCT00001504"
"NCT00001504"
"NCT00001504"
"NCT00001507"
"NCT00001507"
"NCT00001512"
"NCT00001512"
"NCT00001512"
"NCT00001515"
"NCT00001524"
"NCT00001533"
"NCT00001542"
"NCT00001560"
"NCT00001560"
"NCT00001561"
"NCT00001563"
"NCT00001564"
"NCT00001564"
"NCT00001565"
"NCT00001566"
"NCT00001567"
"NCT00001567"
"NCT00001568"
"NCT00001569"
"NCT00001569"
"NCT00001569"
"NCT00001570"
"NCT00001570"
"NCT00001570"
"NCT00001571"
"NCT00001571"
"NCT00001572"
"NCT00001572"
"NCT00001573"
"NCT00001574"
"NCT00001575"
"NCT00001576"
"NCT00001576"
"NCT00001576"
"NCT00001577"
"NCT00001577"
"NCT00001579"
"NCT00001579"
"NCT00001582"
"NCT00001582"
"NCT00001586"
"NCT00001586"
"NCT00001586"
"NCT00001587"
"NCT00001587"
"NCT00001587"
"NCT00001595"
"NCT00001599"
"NCT00001603"
"NCT00001603"
"NCT00001623"
"NCT00001637"
"NCT00001646"
"NCT00001668"
"NCT00001677"
"NCT00001680"
"NCT00001683"
"NCT00001683"
"NCT00001685"
"NCT00001685"
"NCT00001686"
"NCT00001686"
"NCT00001689"
"NCT00001689"
"NCT00001689"
"NCT00001693"
"NCT00001695"
"NCT00001696"
"NCT00001703"
"NCT00001703"
"NCT00001705"
"NCT00001705"
"NCT00001720"
"NCT00001730"
"NCT00001748"
"NCT00001757"
"NCT00001764"
"NCT00001778"
"NCT00001803"
"NCT00001805"
"NCT00001805"
"NCT00001806"
"NCT00001806"
"NCT00001807"
"NCT00001810"
"NCT00001813"
"NCT00001814"
"NCT00001818"
"NCT00001823"
"NCT00001827"
"NCT00001827"
"NCT00001830"
"NCT00001832"
"NCT00001832"
"NCT00001832"
"NCT00001835"
"NCT00001835"
"NCT00001837"
"NCT00001837"
"NCT00001842"
"NCT00001848"
"NCT00001852"
"NCT00001860"
"NCT00001860"
"NCT00001863"
"NCT00001873"
"NCT00001880"
"NCT00001880"
"NCT00001898"
"NCT00001937"
"NCT00001938"
"NCT00001938"
"NCT00001940"
"NCT00001941"
"NCT00001941"
"NCT00001944"
"NCT00001944"
"NCT00001944"
"NCT00001958"
"NCT00001972"
"NCT00001981"
"NCT00001999"
"NCT00002002"
"NCT00002003"
"NCT00002003"
"NCT00002003"
"NCT00002006"
"NCT00002007"
"NCT00002008"
"NCT00002009"
"NCT00002010"
"NCT00002011"
"NCT00002015"
"NCT00002024"
"NCT00002025"
"NCT00002034"
"NCT00002037"
"NCT00002038"
"NCT00002040"
"NCT00002067"
"NCT00002068"
"NCT00002070"
"NCT00002074"
"NCT00002075"
"NCT00002076"
"NCT00002077"
"NCT00002093"
"NCT00002095"
"NCT00002096"
"NCT00002102"
"NCT00002103"
"NCT00002104"
"NCT00002105"
"NCT00002107"
"NCT00002112"
"NCT00002113"
"NCT00002120"
"NCT00002122"
"NCT00002126"
"NCT00002127"
"NCT00002132"
"NCT00002134"
"NCT00002135"
"NCT00002156"
"NCT00002157"
"NCT00002160"
"NCT00002160"
"NCT00002174"
"NCT00002176"
"NCT00002177"
"NCT00002182"
"NCT00002188"
"NCT00002189"
"NCT00002212"
"NCT00002221"
"NCT00002221"
"NCT00002230"
"NCT00002247"
"NCT00002251"
"NCT00002255"
"NCT00002257"
"NCT00002259"
"NCT00002263"
"NCT00002270"
"NCT00002273"
"NCT00002277"
"NCT00002281"
"NCT00002282"
"NCT00002284"
"NCT00002294"
"NCT00002299"
"NCT00002300"
"NCT00002304"
"NCT00002305"
"NCT00002306"
"NCT00002317"
"NCT00002318"
"NCT00002321"
"NCT00002325"
"NCT00002330"
"NCT00002339"
"NCT00002345"
"NCT00002348"
"NCT00002348"
"NCT00002377"
"NCT00002392"
"NCT00002395"
"NCT00002399"
"NCT00002412"
"NCT00002418"
"NCT00002420"
"NCT00002427"
"NCT00002434"
"NCT00002439"
"NCT00002446"
"NCT00002449"
"NCT00002455"
"NCT00002455"
"NCT00002456"
"NCT00002456"
"NCT00002459"
"NCT00002460"
"NCT00002460"
"NCT00002460"
"NCT00002461"
"NCT00002461"
"NCT00002461"
"NCT00002462"
"NCT00002462"
"NCT00002463"
"NCT00002465"
"NCT00002465"
"NCT00002465"
"NCT00002466"
"NCT00002466"
"NCT00002470"
"NCT00002470"
"NCT00002471"
"NCT00002471"
"NCT00002471"
"NCT00002472"
"NCT00002472"
"NCT00002473"
"NCT00002473"
"NCT00002474"
"NCT00002474"
"NCT00002474"
"NCT00002475"
"NCT00002475"
"NCT00002476"
"NCT00002476"
"NCT00002477"
"NCT00002477"
"NCT00002477"
"NCT00002478"
"NCT00002478"
"NCT00002478"
"NCT00002479"
"NCT00002480"
"NCT00002480"
"NCT00002481"
"NCT00002481"
"NCT00002481"
"NCT00002482"
"NCT00002484"
"NCT00002485"
"NCT00002487"
"NCT00002487"
"NCT00002488"
"NCT00002488"
"NCT00002489"
"NCT00002489"
"NCT00002490"
"NCT00002490"
"NCT00002492"
"NCT00002493"
"NCT00002493"
"NCT00002494"
"NCT00002494"
"NCT00002495"
"NCT00002495"
"NCT00002496"
"NCT00002498"
"NCT00002498"
"NCT00002499"
"NCT00002499"
"NCT00002501"
"NCT00002501"
"NCT00002502"
"NCT00002502"
"NCT00002503"
"NCT00002504"
"NCT00002506"
"NCT00002507"
"NCT00002508"
"NCT00002508"
"NCT00002509"
"NCT00002509"
"NCT00002510"
"NCT00002510"
"NCT00002511"
"NCT00002514"
"NCT00002514"
"NCT00002514"
"NCT00002515"
"NCT00002515"
"NCT00002515"
"NCT00002516"
"NCT00002517"
"NCT00002517"
"NCT00002519"
"NCT00002519"
"NCT00002519"
"NCT00002520"
"NCT00002521"
"NCT00002521"
"NCT00002522"
"NCT00002522"
"NCT00002523"
"NCT00002523"
"NCT00002524"
"NCT00002524"
"NCT00002524"
"NCT00002525"
"NCT00002525"
"NCT00002525"
"NCT00002526"
"NCT00002526"
"NCT00002527"
"NCT00002527"
"NCT00002528"
"NCT00002528"
"NCT00002528"
"NCT00002529"
"NCT00002529"
"NCT00002529"
"NCT00002531"
"NCT00002531"
"NCT00002532"
"NCT00002532"
"NCT00002533"
"NCT00002534"
"NCT00002534"
"NCT00002535"
"NCT00002536"
"NCT00002536"
"NCT00002537"
"NCT00002537"
"NCT00002538"
"NCT00002539"
"NCT00002540"
"NCT00002540"
"NCT00002542"
"NCT00002542"
"NCT00002543"
"NCT00002543"
"NCT00002544"
"NCT00002544"
"NCT00002545"
"NCT00002546"
"NCT00002546"
"NCT00002547"
"NCT00002547"
"NCT00002548"
"NCT00002549"
"NCT00002549"
"NCT00002550"
"NCT00002550"
"NCT00002550"
"NCT00002551"
"NCT00002551"
"NCT00002551"
"NCT00002552"
"NCT00002552"
"NCT00002553"
"NCT00002553"
"NCT00002554"
"NCT00002554"
"NCT00002555"
"NCT00002556"
"NCT00002557"
"NCT00002557"
"NCT00002558"
"NCT00002558"
"NCT00002559"
"NCT00002559"
"NCT00002561"
"NCT00002561"
"NCT00002562"
"NCT00002562"
"NCT00002563"
"NCT00002564"
"NCT00002565"
"NCT00002565"
"NCT00002566"
"NCT00002566"
"NCT00002567"
"NCT00002567"
"NCT00002568"
"NCT00002568"
"NCT00002569"
"NCT00002569"
"NCT00002570"
"NCT00002570"
"NCT00002571"
"NCT00002571"
"NCT00002571"
"NCT00002574"
"NCT00002574"
"NCT00002575"
"NCT00002576"
"NCT00002576"
"NCT00002577"
"NCT00002578"
"NCT00002578"
"NCT00002578"
"NCT00002579"
"NCT00002579"
"NCT00002580"
"NCT00002580"
"NCT00002581"
"NCT00002581"
"NCT00002582"
"NCT00002582"
"NCT00002583"
"NCT00002583"
"NCT00002585"
"NCT00002586"
"NCT00002587"
"NCT00002588"
"NCT00002588"
"NCT00002588"
"NCT00002589"
"NCT00002589"
"NCT00002590"
"NCT00002590"
"NCT00002590"
"NCT00002592"
"NCT00002592"
"NCT00002593"
"NCT00002593"
"NCT00002593"
"NCT00002594"
"NCT00002594"
"NCT00002595"
"NCT00002596"
"NCT00002596"
"NCT00002597"
"NCT00002597"
"NCT00002598"
"NCT00002598"
"NCT00002599"
"NCT00002600"
"NCT00002600"
"NCT00002601"
"NCT00002602"
"NCT00002604"
"NCT00002608"
"NCT00002608"
"NCT00002609"
"NCT00002609"
"NCT00002610"
"NCT00002610"
"NCT00002611"
"NCT00002611"
"NCT00002615"
"NCT00002615"
"NCT00002616"
"NCT00002616"
"NCT00002618"
"NCT00002618"
"NCT00002618"
"NCT00002619"
"NCT00002620"
"NCT00002621"
"NCT00002623"
"NCT00002623"
"NCT00002624"
"NCT00002625"
"NCT00002625"
"NCT00002627"
"NCT00002627"
"NCT00002628"
"NCT00002628"
"NCT00002630"
"NCT00002631"
"NCT00002631"
"NCT00002632"
"NCT00002633"
"NCT00002633"
"NCT00002633"
"NCT00002634"
"NCT00002635"
"NCT00002637"
"NCT00002638"
"NCT00002638"
"NCT00002641"
"NCT00002641"
"NCT00002642"
"NCT00002642"
"NCT00002642"
"NCT00002643"
"NCT00002644"
"NCT00002644"
"NCT00002646"
"NCT00002646"
"NCT00002649"
"NCT00002649"
"NCT00002650"
"NCT00002651"
"NCT00002651"
"NCT00002651"
"NCT00002653"
"NCT00002654"
"NCT00002654"
"NCT00002655"
"NCT00002656"
"NCT00002657"
"NCT00002657"
"NCT00002658"
"NCT00002658"
"NCT00002662"
"NCT00002662"
"NCT00002664"
"NCT00002665"
"NCT00002665"
"NCT00002667"
"NCT00002668"
"NCT00002669"
"NCT00002670"
"NCT00002670"
"NCT00002671"
"NCT00002673"
"NCT00002674"
"NCT00002674"
"NCT00002675"
"NCT00002676"
"NCT00002676"
"NCT00002677"
"NCT00002678"
"NCT00002679"
"NCT00002679"
"NCT00002679"
"NCT00002680"
"NCT00002680"
"NCT00002680"
"NCT00002681"
"NCT00002682"
"NCT00002684"
"NCT00002684"
"NCT00002687"
"NCT00002688"
"NCT00002688"
"NCT00002689"
"NCT00002689"
"NCT00002689"
"NCT00002691"
"NCT00002691"
"NCT00002692"
"NCT00002692"
"NCT00002693"
"NCT00002693"
"NCT00002696"
"NCT00002696"
"NCT00002697"
"NCT00002697"
"NCT00002700"
"NCT00002700"
"NCT00002701"
"NCT00002701"
"NCT00002702"
"NCT00002703"
"NCT00002704"
"NCT00002704"
"NCT00002705"
"NCT00002705"
"NCT00002706"
"NCT00002706"
"NCT00002707"
"NCT00002707"
"NCT00002711"
"NCT00002711"
"NCT00002714"
"NCT00002714"
"NCT00002715"
"NCT00002715"
"NCT00002716"
"NCT00002716"
"NCT00002717"
"NCT00002717"
"NCT00002717"
"NCT00002718"
"NCT00002718"
"NCT00002718"
"NCT00002719"
"NCT00002719"
"NCT00002720"
"NCT00002720"
"NCT00002721"
"NCT00002721"
"NCT00002722"
"NCT00002722"
"NCT00002723"
"NCT00002725"
"NCT00002730"
"NCT00002733"
"NCT00002734"
"NCT00002734"
"NCT00002735"
"NCT00002735"
"NCT00002737"
"NCT00002738"
"NCT00002738"
"NCT00002738"
"NCT00002740"
"NCT00002742"
"NCT00002744"
"NCT00002744"
"NCT00002744"
"NCT00002745"
"NCT00002746"
"NCT00002747"
"NCT00002749"
"NCT00002750"
"NCT00002750"
"NCT00002755"
"NCT00002755"
"NCT00002756"
"NCT00002756"
"NCT00002757"
"NCT00002757"
"NCT00002757"
"NCT00002759"
"NCT00002759"
"NCT00002760"
"NCT00002761"
"NCT00002761"
"NCT00002762"
"NCT00002764"
"NCT00002764"
"NCT00002765"
"NCT00002766"
"NCT00002766"
"NCT00002766"
"NCT00002768"
"NCT00002768"
"NCT00002771"
"NCT00002771"
"NCT00002772"
"NCT00002772"
"NCT00002772"
"NCT00002773"
"NCT00002773"
"NCT00002774"
"NCT00002774"
"NCT00002775"
"NCT00002775"
"NCT00002777"
"NCT00002777"
"NCT00002778"
"NCT00002779"
"NCT00002779"
"NCT00002780"
"NCT00002780"
"NCT00002783"
"NCT00002783"
"NCT00002784"
"NCT00002784"
"NCT00002784"
"NCT00002785"
"NCT00002785"
"NCT00002785"
"NCT00002788"
"NCT00002788"
"NCT00002789"
"NCT00002789"
"NCT00002790"
"NCT00002790"
"NCT00002791"
"NCT00002792"
"NCT00002792"
"NCT00002793"
"NCT00002793"
"NCT00002794"
"NCT00002796"
"NCT00002796"
"NCT00002796"
"NCT00002798"
"NCT00002800"
"NCT00002800"
"NCT00002801"
"NCT00002801"
"NCT00002802"
"NCT00002803"
"NCT00002804"
"NCT00002804"
"NCT00002805"
"NCT00002805"
"NCT00002805"
"NCT00002806"
"NCT00002807"
"NCT00002807"
"NCT00002809"
"NCT00002809"
"NCT00002810"
"NCT00002812"
"NCT00002812"
"NCT00002812"
"NCT00002813"
"NCT00002813"
"NCT00002814"
"NCT00002816"
"NCT00002816"
"NCT00002818"
"NCT00002818"
"NCT00002818"
"NCT00002819"
"NCT00002819"
"NCT00002822"
"NCT00002822"
"NCT00002823"
"NCT00002823"
"NCT00002824"
"NCT00002825"
"NCT00002826"
"NCT00002826"
"NCT00002827"
"NCT00002827"
"NCT00002828"
"NCT00002828"
"NCT00002829"
"NCT00002829"
"NCT00002829"
"NCT00002831"
"NCT00002831"
"NCT00002832"
"NCT00002833"
"NCT00002833"
"NCT00002833"
"NCT00002835"
"NCT00002835"
"NCT00002835"
"NCT00002836"
"NCT00002836"
"NCT00002836"
"NCT00002837"
"NCT00002837"
"NCT00002837"
"NCT00002838"
"NCT00002838"
"NCT00002838"
"NCT00002839"
"NCT00002840"
"NCT00002842"
"NCT00002842"
"NCT00002842"
"NCT00002844"
"NCT00002844"
"NCT00002844"
"NCT00002846"
"NCT00002847"
"NCT00002848"
"NCT00002849"
"NCT00002851"
"NCT00002852"
"NCT00002852"
"NCT00002854"
"NCT00002854"
"NCT00002855"
"NCT00002855"
"NCT00002855"
"NCT00002858"
"NCT00002858"
"NCT00002860"
"NCT00002862"
"NCT00002864"
"NCT00002864"
"NCT00002865"
"NCT00002865"
"NCT00002866"
"NCT00002866"
"NCT00002868"
"NCT00002868"
"NCT00002869"
"NCT00002869"
"NCT00002870"
"NCT00002870"
"NCT00002873"
"NCT00002874"
"NCT00002874"
"NCT00002875"
"NCT00002875"
"NCT00002876"
"NCT00002878"
"NCT00002879"
"NCT00002879"
"NCT00002880"
"NCT00002880"
"NCT00002881"
"NCT00002881"
"NCT00002882"
"NCT00002882"
"NCT00002882"
"NCT00002883"
"NCT00002883"
"NCT00002884"
"NCT00002884"
"NCT00002887"
"NCT00002887"
"NCT00002888"
"NCT00002889"
"NCT00002889"
"NCT00002890"
"NCT00002893"
"NCT00002893"
"NCT00002894"
"NCT00002894"
"NCT00002895"
"NCT00002895"
"NCT00002896"
"NCT00002896"
"NCT00002897"
"NCT00002897"
"NCT00002898"
"NCT00002898"
"NCT00002900"
"NCT00002901"
"NCT00002901"
"NCT00002902"
"NCT00002903"
"NCT00002903"
"NCT00002904"
"NCT00002905"
"NCT00002905"
"NCT00002908"
"NCT00002908"
"NCT00002909"
"NCT00002911"
"NCT00002912"
"NCT00002912"
"NCT00002913"
"NCT00002913"
"NCT00002914"
"NCT00002916"
"NCT00002916"
"NCT00002917"
"NCT00002917"
"NCT00002919"
"NCT00002919"
"NCT00002920"
"NCT00002920"
"NCT00002920"
"NCT00002921"
"NCT00002921"
"NCT00002922"
"NCT00002922"
"NCT00002924"
"NCT00002924"
"NCT00002925"
"NCT00002925"
"NCT00002926"
"NCT00002926"
"NCT00002926"
"NCT00002928"
"NCT00002928"
"NCT00002928"
"NCT00002930"
"NCT00002930"
"NCT00002931"
"NCT00002931"
"NCT00002931"
"NCT00002932"
"NCT00002932"
"NCT00002933"
"NCT00002933"
"NCT00002933"
"NCT00002934"
"NCT00002935"
"NCT00002935"
"NCT00002936"
"NCT00002936"
"NCT00002937"
"NCT00002937"
"NCT00002937"
"NCT00002938"
"NCT00002938"
"NCT00002939"
"NCT00002940"
"NCT00002940"
"NCT00002940"
"NCT00002941"
"NCT00002941"
"NCT00002941"
"NCT00002942"
"NCT00002942"
"NCT00002943"
"NCT00002943"
"NCT00002943"
"NCT00002944"
"NCT00002944"
"NCT00002945"
"NCT00002945"
"NCT00002945"
"NCT00002946"
"NCT00002947"
"NCT00002948"
"NCT00002949"
"NCT00002949"
"NCT00002950"
"NCT00002951"
"NCT00002951"
"NCT00002951"
"NCT00002952"
"NCT00002953"
"NCT00002953"
"NCT00002953"
"NCT00002955"
"NCT00002955"
"NCT00002955"
"NCT00002956"
"NCT00002960"
"NCT00002960"
"NCT00002961"
"NCT00002961"
"NCT00002961"
"NCT00002963"
"NCT00002963"
"NCT00002964"
"NCT00002965"
"NCT00002967"
"NCT00002967"
"NCT00002967"
"NCT00002968"
"NCT00002968"
"NCT00002969"
"NCT00002969"
"NCT00002969"
"NCT00002970"
"NCT00002971"
"NCT00002972"
"NCT00002972"
"NCT00002972"
"NCT00002973"
"NCT00002973"
"NCT00002974"
"NCT00002975"
"NCT00002975"
"NCT00002976"
"NCT00002976"
"NCT00002976"
"NCT00002977"
"NCT00002977"
"NCT00002977"
"NCT00002980"
"NCT00002981"
"NCT00002981"
"NCT00002982"
"NCT00002982"
"NCT00002982"
"NCT00002984"
"NCT00002984"
"NCT00002984"
"NCT00002985"
"NCT00002986"
"NCT00002986"
"NCT00002987"
"NCT00002987"
"NCT00002988"
"NCT00002988"
"NCT00002989"
"NCT00002989"
"NCT00002989"
"NCT00002990"
"NCT00002990"
"NCT00002993"
"NCT00002995"
"NCT00002995"
"NCT00002997"
"NCT00002998"
"NCT00002998"
"NCT00002998"
"NCT00002999"
"NCT00002999"
"NCT00003000"
"NCT00003001"
"NCT00003001"
"NCT00003001"
"NCT00003002"
"NCT00003002"
"NCT00003003"
"NCT00003003"
"NCT00003003"
"NCT00003004"
"NCT00003005"
"NCT00003005"
"NCT00003006"
"NCT00003007"
"NCT00003008"
"NCT00003009"
"NCT00003010"
"NCT00003010"
"NCT00003011"
"NCT00003011"
"NCT00003012"
"NCT00003012"
"NCT00003012"
"NCT00003013"
"NCT00003013"
"NCT00003013"
"NCT00003014"
"NCT00003014"
"NCT00003014"
"NCT00003015"
"NCT00003015"
"NCT00003016"
"NCT00003016"
"NCT00003017"
"NCT00003017"
"NCT00003018"
"NCT00003018"
"NCT00003018"
"NCT00003019"
"NCT00003020"
"NCT00003021"
"NCT00003022"
"NCT00003022"
"NCT00003025"
"NCT00003025"
"NCT00003026"
"NCT00003026"
"NCT00003026"
"NCT00003027"
"NCT00003027"
"NCT00003029"
"NCT00003029"
"NCT00003029"
"NCT00003031"
"NCT00003032"
"NCT00003032"
"NCT00003032"
"NCT00003034"
"NCT00003034"
"NCT00003034"
"NCT00003035"
"NCT00003035"
"NCT00003035"
"NCT00003037"
"NCT00003037"
"NCT00003037"
"NCT00003038"
"NCT00003038"
"NCT00003039"
"NCT00003039"
"NCT00003040"
"NCT00003041"
"NCT00003041"
"NCT00003042"
"NCT00003042"
"NCT00003042"
"NCT00003044"
"NCT00003044"
"NCT00003045"
"NCT00003045"
"NCT00003046"
"NCT00003046"
"NCT00003049"
"NCT00003049"
"NCT00003049"
"NCT00003050"
"NCT00003050"
"NCT00003050"
"NCT00003052"
"NCT00003053"
"NCT00003053"
"NCT00003053"
"NCT00003054"
"NCT00003054"
"NCT00003055"
"NCT00003055"
"NCT00003055"
"NCT00003056"
"NCT00003057"
"NCT00003057"
"NCT00003058"
"NCT00003060"
"NCT00003060"
"NCT00003061"
"NCT00003061"
"NCT00003061"
"NCT00003062"
"NCT00003062"
"NCT00003062"
"NCT00003063"
"NCT00003063"
"NCT00003063"
"NCT00003064"
"NCT00003064"
"NCT00003064"
"NCT00003065"
"NCT00003065"
"NCT00003065"
"NCT00003066"
"NCT00003066"
"NCT00003066"
"NCT00003067"
"NCT00003068"
"NCT00003068"
"NCT00003070"
"NCT00003072"
"NCT00003072"
"NCT00003072"
"NCT00003073"
"NCT00003075"
"NCT00003076"
"NCT00003077"
"NCT00003077"
"NCT00003078"
"NCT00003078"
"NCT00003078"
"NCT00003079"
"NCT00003079"
"NCT00003079"
"NCT00003080"
"NCT00003080"
"NCT00003080"
"NCT00003081"
"NCT00003081"
"NCT00003082"
"NCT00003082"
"NCT00003084"
"NCT00003084"
"NCT00003084"
"NCT00003085"
"NCT00003085"
"NCT00003086"
"NCT00003086"
"NCT00003086"
"NCT00003087"
"NCT00003087"
"NCT00003087"
"NCT00003088"
"NCT00003088"
"NCT00003088"
"NCT00003089"
"NCT00003089"
"NCT00003089"
"NCT00003090"
"NCT00003090"
"NCT00003091"
"NCT00003091"
"NCT00003092"
"NCT00003093"
"NCT00003094"
"NCT00003095"
"NCT00003095"
"NCT00003096"
"NCT00003097"
"NCT00003098"
"NCT00003099"
"NCT00003099"
"NCT00003101"
"NCT00003101"
"NCT00003102"
"NCT00003102"
"NCT00003103"
"NCT00003103"
"NCT00003103"
"NCT00003104"
"NCT00003104"
"NCT00003105"
"NCT00003105"
"NCT00003105"
"NCT00003107"
"NCT00003108"
"NCT00003108"
"NCT00003109"
"NCT00003110"
"NCT00003110"
"NCT00003111"
"NCT00003111"
"NCT00003113"
"NCT00003113"
"NCT00003113"
"NCT00003114"
"NCT00003114"
"NCT00003115"
"NCT00003115"
"NCT00003116"
"NCT00003116"
"NCT00003117"
"NCT00003117"
"NCT00003118"
"NCT00003118"
"NCT00003118"
"NCT00003119"
"NCT00003119"
"NCT00003120"
"NCT00003120"
"NCT00003120"
"NCT00003124"
"NCT00003124"
"NCT00003124"
"NCT00003125"
"NCT00003126"
"NCT00003126"
"NCT00003127"
"NCT00003127"
"NCT00003127"
"NCT00003128"
"NCT00003128"
"NCT00003129"
"NCT00003129"
"NCT00003129"
"NCT00003130"
"NCT00003131"
"NCT00003131"
"NCT00003131"
"NCT00003132"
"NCT00003133"
"NCT00003133"
"NCT00003133"
"NCT00003134"
"NCT00003134"
"NCT00003135"
"NCT00003135"
"NCT00003136"
"NCT00003136"
"NCT00003136"
"NCT00003137"
"NCT00003137"
"NCT00003137"
"NCT00003139"
"NCT00003139"
"NCT00003140"
"NCT00003140"
